weather.thisRepN,weather.thisTrialN,weather.thisN,weather.thisIndex,wth_repeat_prac.thisRepN,wth_repeat_prac.thisTrialN,wth_repeat_prac.thisN,wth_repeat_prac.thisIndex,image.started,key_resp.keys,key_resp.rt,text.started,wth_key_resp_3.started,id*,date,expName,psychopyVersion,frameRate,
,,,,,,,,15.711157800164074,space,3.3729283998254687,,,999,2022-10-07_22h03.54.803,Main,2022.2.4,143.37102530097596,
,,,,,,,,,,,21.090014199959114,22.49144130013883,,,,,,
