weather.thisRepN,weather.thisTrialN,weather.thisN,weather.thisIndex,wth_repeat_prac.thisRepN,wth_repeat_prac.thisTrialN,wth_repeat_prac.thisN,wth_repeat_prac.thisIndex,image.started,key_resp.keys,key_resp.rt,text.started,wth_key_resp_3.started,id*,date,expName,psychopyVersion,frameRate,
,,,,,,,,14.82711059995927,space,0.3227056998293847,,,999,2022-10-07_22h40.24.181,Main,2022.2.4,60.094528643793176,
,,,,,,,,,,,17.162909999955446,17.53043180005625,,,,,,
