weather.thisRepN,weather.thisTrialN,weather.thisN,weather.thisIndex,wth_repeat_prac.thisRepN,wth_repeat_prac.thisTrialN,wth_repeat_prac.thisN,wth_repeat_prac.thisIndex,image.started,key_resp.keys,key_resp.rt,text.started,wth_key_resp_3.started,id*,date,expName,psychopyVersion,frameRate,
,,,,,,,,15.420502099907026,space,1.9480063000228256,,,999,2022-10-07_22h23.39.498,Main,2022.2.4,59.98785847672871,
,,,,,,,,,,,19.378309400053695,20.911638000048697,,,,,,
