weather.thisRepN,weather.thisTrialN,weather.thisN,weather.thisIndex,wth_repeat_prac.thisRepN,wth_repeat_prac.thisTrialN,wth_repeat_prac.thisN,wth_repeat_prac.thisIndex,image.started,key_resp.keys,key_resp.rt,text.started,wth_key_resp_3.started,id*,date,expName,psychopyVersion,frameRate,
,,,,,,,,15.79170829989016,space,0.6925473001319915,,,999,2022-10-07_21h59.55.247,Main,2022.2.4,144.08993508036414,
,,,,,,,,,,,18.48649220005609,19.77825880004093,,,,,,
